athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
71668,sigfs sigursson,1922-02-19,na,na,na,iceland,176.0,70.0,1999-08-21
71669,sigurur sigursson,1914-04-22,vestmannaeyjar,suurland,isl,iceland,176.0,70.0,1982-04-12
71670,bjarni stefnsson,1950-12-02,na,na,na,iceland,180.0,70.0,unknown
71671,elas sveinsson,1952-01-10,na,na,na,iceland,176.0,70.0,unknown
71673,hilmar orbjrnsson,1934-10-23,reykjavk,hfuborgarsvi,isl,iceland,180.0,79.0,1999-01-29
71674,valbjrn orlksson,1934-06-09,siglufjrur,norurland eystra,isl,iceland,184.0,80.0,2009-12-03
71675,ingi orsteinsson,1930-02-24,reykjavk,hfuborgarsvi,isl,iceland,176.0,70.0,2006-03-23
71676,orsteinn orsteinsson,1947-07-27,na,na,na,iceland,176.0,70.0,unknown
71677,finnbjrn orvaldsson,1924-05-25,hnfsdalur,vestfirir,isl,iceland,180.0,71.0,2018-07-09
71678,erlendur valdimarsson,1947-11-05,na,na,na,iceland,190.0,96.0,unknown
71679,kristjn vattnes,1916-09-02,na,na,na,iceland,176.0,70.0,1992-12-31
71680,einar vilhjlmsson,1960-06-01,reykjavk,hfuborgarsvi,isl,iceland,188.0,100.0,unknown
71681,karl vilmundarson,1909-12-06,na,na,na,iceland,176.0,70.0,1983-06-02
71682,vilhjlmur vilmundarson,1929-04-17,na,na,na,iceland,176.0,70.0,2020-03-30
71683,ilana adir,1941-06-28,tel aviv,tel aviv,isr,israel,165.0,58.0,unknown
71684,ayala hetzroni,1938-06-15,heifa haifa,heifa,isr,israel,166.0,68.0,unknown
71685,leah horowitz,1933-03-09,pforzheim,badenwrttemberg,ger,israel,176.0,70.0,1956-12-05
71686,maya kallebentzur,1958-09-05,na,na,na,israel,165.0,56.0,unknown
71687,ilana karaszyk,1938-07-01,na,na,na,israel,165.0,59.0,unknown
71688,michal lamdani,1944-12-05,na,na,na,israel,172.0,64.0,unknown
71689,tamar metal,1933-12-26,na,na,na,israel,176.0,70.0,2022-07-14
71690,miriam sidranski,1941-11-11,na,na,na,israel,165.0,57.0,unknown
71691,esther shakhamorovroth,1952-04-16,tel aviv,tel aviv,isr,israel,165.0,56.0,unknown
71692,channa shezifi,1943-11-05,baghdad,baghdad,irq,israel,157.0,49.0,unknown
71693,zehava shmueli,1955-05-19,na,na,na,israel,160.0,48.0,unknown
71694,olga winterberg,1922-05-03,na,na,na,israel,176.0,70.0,2010-12-15
71695,arieh batunkleinstub,1933-01-26,na,na,na,israel,176.0,70.0,unknown
71696,vadim bavikin,1970-10-04,na,na,na,israel,186.0,90.0,unknown
71697,aleksey bazarov,1963-10-14,na,na,na,israel,184.0,75.0,unknown
71698,baruch feinberg,1933-08-06,na,na,na,israel,175.0,72.0,2007-05-17
71699,uri gallin,1928-06-29,petah tikva,hamerkaz,isr,israel,176.0,70.0,2021-04-05
71700,arie gamliel,1957-11-21,na,na,na,israel,165.0,48.0,unknown
71702,arie gill,1930-04-13,na,na,na,israel,176.0,70.0,2016-06-23
71703,amos grodzinowsky,1940-06-03,tel aviv,tel aviv,isr,israel,174.0,65.0,unknown
71704,mark handelsman,1961-06-09,johannesburg,gauteng,rsa,israel,183.0,70.0,unknown
71705,danny krasnov,1970-05-27,na,na,na,israel,184.0,83.0,unknown
71706,david kushnir,1931-06-21,afula,hatzafons,isr,israel,173.0,74.0,2020-10-18
71707,shaul ladany,1936-04-02,beograd belgrade,beograd,srb,israel,162.0,67.0,unknown
71708,konstantin matusevich,1971-01-25,kyiv,kyiv,ukr,israel,202.0,96.0,unknown
71709,rogel nachum,1967-05-21,na,na,na,israel,181.0,71.0,unknown
71710,yair pantilat,1939-01-10,tel aviv,tel aviv,isr,israel,177.0,68.0,unknown
71711,levi psavkin,1939-04-12,na,na,na,israel,173.0,76.0,unknown
71712,shemtov sabag,1959-04-13,na,na,na,israel,168.0,63.0,unknown
71713,konstantin semyonov,1969-11-20,na,na,na,israel,190.0,86.0,unknown
71714,david tabak,1927-08-05,beit oved,hamerkaz,isr,israel,176.0,70.0,2012-07-21
71715,gideon ariel,1939-04-27,tel aviv,tel aviv,isr,israel,184.0,100.0,unknown
71716,yehuda zadok,1958-12-29,na,na,na,israel,173.0,65.0,unknown
71717,ameerah bello,1975-10-03,na,na,na,united states virgin islands,165.0,54.0,unknown
71718,ana gutirrez,1961-09-18,na,na,na,united states virgin islands,176.0,70.0,unknown
71719,rita hendricks,1956-01-31,na,na,na,united states virgin islands,163.0,54.0,unknown
71720,flora hyacinth,1966-03-10,gros islet,gros islet,lca,united states virgin islands,172.0,62.0,unknown
71721,ruth morris,1962-10-07,na,na,na,united states virgin islands,170.0,64.0,unknown
71722,maria noel,1978-05-22,na,na,na,united states virgin islands,165.0,55.0,unknown
71723,jilma patrick,1977-07-03,na,na,na,united states virgin islands,170.0,55.0,unknown
71724,rochelle thomas,1975-01-26,na,na,na,united states virgin islands,176.0,70.0,unknown
71725,franklin blyden,1946-01-01,na,na,na,united states virgin islands,176.0,70.0,unknown
71726,george calhern,1951-05-09,na,na,na,united states virgin islands,188.0,75.0,unknown
71727,calvin dallas,1952-04-02,na,na,na,united states virgin islands,178.0,68.0,unknown
71728,wyndell dickinson,1964-05-12,na,na,na,united states virgin islands,183.0,86.0,unknown
71729,jimmy flemming,1966-09-14,na,na,na,united states virgin islands,180.0,76.0,unknown
71730,neville hodge,1955-12-08,na,na,na,united states virgin islands,172.0,64.0,unknown
71731,hank klein,1952-09-17,na,na,na,united states virgin islands,175.0,59.0,unknown
71732,brian morrissette,1956-10-10,na,na,na,united states virgin islands,185.0,64.0,unknown
71733,derry pemberton,1971-02-01,na,na,na,united states virgin islands,174.0,63.0,unknown
71734,mitch peters,1970-03-04,na,na,na,united states virgin islands,175.0,64.0,unknown
71735,carl plaskett,1943-09-23,na,na,na,united states virgin islands,176.0,70.0,unknown
71736,ronald russell,1954-06-10,na,na,na,united states virgin islands,182.0,73.0,unknown
71737,marlon williams,1956-09-09,na,na,na,united states virgin islands,172.0,65.0,unknown
71738,wallace williams,1946-10-23,campbellsville,kentucky,usa,united states virgin islands,185.0,68.0,unknown
71739,desai wynter,1966-06-05,na,na,na,united states virgin islands,181.0,79.0,unknown
71740,rita angotzi,1967-02-12,cagliari,cagliari,ita,italy,170.0,50.0,unknown
71741,letizia bertoni,1937-03-05,milano,milano,ita,italy,170.0,60.0,unknown
71742,antonella bevilacqua,1971-10-15,foggia,foggia,ita,italy,175.0,56.0,unknown
71743,antonella bizioli,1957-03-29,na,na,na,italy,160.0,50.0,unknown
71744,luigia bonfanti,1907-09-29,bollate,milano,ita,italy,176.0,70.0,1973-12-10
71745,lydia bongiovanni,1914-10-01,torino,torino,ita,italy,176.0,70.0,1998-02-18
71746,pierina borsani,1909-10-03,castellanza,varese,ita,italy,176.0,70.0,1960-09-26
71747,marinella bortoluzzi,1939-02-16,roma,roma,ita,italy,170.0,69.0,unknown
71748,rita bottiglieri,1953-06-29,torre del greco,napoli,ita,italy,170.0,62.0,unknown
71749,roberta brunet,1965-05-20,aosta,aosta,ita,italy,170.0,58.0,unknown
71750,donatella bulfoni,1959-11-06,udine,udine,ita,italy,177.0,56.0,unknown
71751,fernanda bullano,1914-09-26,torino,torino,ita,italy,176.0,70.0,2003-11-16
71752,cosetta campana,1961-06-12,bassano del grappa,vicenza,ita,italy,178.0,64.0,unknown
71753,antonella capriotti,1962-02-04,roma,roma,ita,italy,165.0,55.0,unknown
71754,vittoria cesarini,1932-02-13,bologna,bologna,ita,italy,176.0,70.0,2023-09-26
71755,giuseppina cirulli,1959-03-19,roma,roma,ita,italy,168.0,52.0,unknown
71756,edera cordialegentile,1920-01-30,torino,torino,ita,italy,176.0,70.0,1993-04-04
71757,silvana cruciata,1953-02-15,napoli,napoli,ita,italy,168.0,53.0,unknown
71758,maria curatolo,1963-10-12,torino,torino,ita,italy,147.0,40.0,unknown
71759,virna de angeli,1976-02-27,gravedona ed uniti,como,ita,italy,168.0,56.0,unknown
71760,gabriella dorio,1957-06-27,veggiano,padova,ita,italy,168.0,55.0,unknown
71761,ornella ferrara,1968-04-17,limbiate,monza e brianza,ita,italy,153.0,42.0,unknown
71762,daniela ferrian,1961-09-12,asti,asti,ita,italy,170.0,52.0,unknown
71763,laura fogli,1959-10-05,comacchio,ferrara,ita,italy,168.0,50.0,unknown
71764,gabre gabriccalvesi,1917-10-14,imotski,splitskodalmatinska upanija,cro,italy,176.0,70.0,2015-12-16
71765,margherita gargano,1952-11-18,bagheria,palermo,ita,italy,163.0,59.0,unknown
71766,rossella giordano,1972-12-01,asti,asti,ita,italy,170.0,51.0,unknown
71767,donata govoni,1944-03-04,pieve di cento,bologna,ita,italy,170.0,53.0,unknown
71768,maddalena grassano,1949-05-04,alessandria,alessandria,ita,italy,170.0,63.0,unknown
71769,milena greppi,1929-07-08,milano,milano,ita,italy,176.0,70.0,2016-12-13
71770,maria guida,1966-01-23,vico equense,napoli,ita,italy,160.0,49.0,unknown
71771,gilda jannaccone,1940-03-11,napoli,napoli,ita,italy,164.0,54.0,unknown
71773,barbara lah,1972-03-24,gorizia,gorizia,ita,italy,180.0,61.0,unknown
71774,giuseppina leone,1934-12-21,torino,torino,ita,italy,168.0,58.0,unknown
71775,patrizia lombardo,1958-09-03,roma,roma,ita,italy,175.0,59.0,unknown
71776,rossana lombardo,1962-07-09,formia,latina,ita,italy,171.0,56.0,unknown
71777,agnese maffeis,1965-03-09,bergamo,bergamo,ita,italy,187.0,81.0,unknown
71778,giannina marchini,1906-01-18,firenze,firenze,ita,italy,176.0,70.0,1976-09-09
71779,vera martelli,1930-10-27,bologna,bologna,ita,italy,176.0,70.0,2017-05-13
71780,marisa masullo,1959-05-08,milano,milano,ita,italy,170.0,60.0,unknown
71781,fiona may,1969-12-12,slough,england,gbr,great britain italy,181.0,60.0,unknown
71782,alba milana,1959-03-17,olevano romano,roma,ita,italy,171.0,50.0,unknown
71783,cecilia molinari,1949-11-22,borgo val di taro,parma,ita,italy,158.0,56.0,unknown
71784,matilde moraschi,1910-04-11,breme,pavia,ita,italy,176.0,70.0,2004-04-16
71785,paola moro,1952-08-14,bassano del grappa,vicenza,ita,italy,160.0,50.0,unknown
71786,rosa munerotto,1962-12-03,santa lucia di piave,treviso,ita,italy,169.0,53.0,unknown
71787,maria musso,1931-09-14,torino,torino,ita,italy,176.0,70.0,unknown
71788,laura nappi,1949-12-11,genova genoa,genova,ita,italy,160.0,52.0,unknown
71789,ileana ongar,1950-12-24,aliskanderiya alexandria,aliskanderiya,egy,italy,168.0,57.0,unknown
71790,alessandra orselli,1950-03-23,firenze,firenze,ita,italy,170.0,60.0,unknown
71791,carla panerai,1947-07-04,firenze,firenze,ita,italy,166.0,57.0,unknown
71792,paola paternoster,1935-12-22,roma,roma,ita,italy,180.0,75.0,2018-06-26
71793,franca peggion,1934-01-14,san giorgio delle pertiche,padova,ita,italy,176.0,70.0,unknown
71794,elisabetta perrone,1968-07-09,biella,biella,ita,italy,168.0,56.0,unknown
71795,cinzia petrucci,1955-10-28,roma,roma,ita,italy,176.0,88.0,unknown
71796,amelia piccinini,1917-01-20,alessandria,alessandria,ita,italy,176.0,70.0,1979-04-03
71797,silvana pierucci,1929-09-21,genova genoa,genova,ita,italy,176.0,70.0,2017-02-15
71798,paola pignicacchi,1945-12-30,milano,milano,ita,italy,168.0,55.0,2021-06-11
71799,derna polazzo,1912-03-27,trieste,trieste,ita,italy,176.0,70.0,1994-01-03
71800,daniela porcelli,1961-10-15,cagliari,cagliari,ita,italy,162.0,45.0,unknown
71801,agnese possamai,1953-01-17,na,na,na,italy,163.0,53.0,unknown
71802,fausta quintavalla,1959-05-04,montechiarugolo,parma,ita,italy,175.0,74.0,unknown
71803,elivia ricci,1936-12-14,milano,milano,ita,italy,170.0,65.0,unknown
71804,erica rossi,1955-11-20,bolzano,bolzanobozen,ita,italy,178.0,61.0,unknown
71805,bettina sabatini,1966-03-21,aalborg,nordjylland,den,italy,170.0,48.0,unknown
71806,ileana salvador,1962-01-16,noale,venezia,ita,italy,163.0,52.0,unknown
71807,emma scaunich,1954-03-01,udine,udine,ita,italy,163.0,48.0,unknown
71808,annarita sidoti,1969-07-25,gioiosa marea,messina,ita,italy,150.0,42.0,2015-05-21
71809,sara simeoni,1953-04-19,rivoli veronese,verona,ita,italy,178.0,60.0,unknown
71810,silvia sommaggio,1969-11-20,camposampiero,padova,ita,italy,170.0,59.0,unknown
71811,giuliana spada,1971-04-18,forl,forlcesena,ita,italy,172.0,63.0,unknown
71812,patrizia spuri,1973-02-18,fara in sabina,rieti,ita,italy,170.0,60.0,unknown
71813,liliana tagliaferri,1928-08-20,lecco,lecco,ita,italy,176.0,70.0,unknown
71814,rossella tarolo,1964-12-28,treviso,treviso,ita,italy,174.0,53.0,unknown
71815,claudia testoni,1915-12-19,bologna,bologna,ita,italy,176.0,70.0,1998-07-17
71816,piera tizzoni,1940-02-14,torino,torino,ita,italy,160.0,53.0,unknown
71817,fabia trabaldo,1972-03-05,borgosesia,vercelli,ita,italy,168.0,53.0,unknown
71818,maria vittoria trio,1947-12-18,torino,torino,ita,italy,180.0,58.0,unknown
71819,irmgard trojer,1964-03-16,san candido,bolzanobozen,ita,italy,170.0,57.0,unknown
71820,ada turci,1924-01-17,quistello,mantova,ita,italy,176.0,70.0,2012-02-03
71821,carla tuzzi,1967-06-02,frascati,roma,ita,italy,162.0,51.0,unknown
71822,valentina uccheddu,1966-10-26,oristano,oristano,ita,italy,166.0,45.0,unknown
71823,sandra valenti,1939-11-27,roma,roma,ita,italy,174.0,63.0,2005-02-05
71824,ondina valla,1916-05-20,bologna,bologna,ita,italy,176.0,70.0,2006-10-16
71825,magal vettorazzo,1942-03-16,preganziol,treviso,ita,italy,178.0,63.0,2018-06-19
71826,maura viceconte,1967-10-03,susa,torino,ita,italy,155.0,47.0,2019-02-10
71827,anna villani,1966-06-21,salerno,salerno,ita,italy,153.0,42.0,unknown
71828,vittorina vivenza,1912-06-06,villalba,caltanissetta,ita,italy,176.0,70.0,2007-04-03
71829,pasqualino abeti,1948-04-02,correggio,reggio emilia,ita,italy,173.0,66.0,unknown
71830,marco acerbi,1949-04-29,aosta,aosta,ita,italy,190.0,74.0,1989-07-24
71831,alessandro aimar,1967-06-05,milano,milano,ita,italy,178.0,68.0,unknown
71832,emilio alciati,1902-12-03,asti,asti,ita,italy,176.0,70.0,1984-09-27
71833,nando altimani,1893-12-08,milano,milano,ita,italy,177.0,70.0,1963-01-01
71834,ernesto ambrosini,1894-09-29,monza,monza e brianza,ita,italy,176.0,70.0,1951-11-04
71835,antonino ambu,1936-05-10,cagliari,cagliari,ita,italy,165.0,55.0,unknown
71836,alessandro andrei,1959-01-03,firenze,firenze,ita,italy,191.0,118.0,unknown
71837,salvatore antibo,1962-02-07,altofonte,palermo,ita,italy,170.0,52.0,unknown
71838,franco antonelli,1934-03-28,collazzone,perugia,ita,italy,173.0,72.0,2022-01-31
71839,telemaco arcangeli,1923-07-04,velletri,roma,ita,italy,169.0,76.0,1998-11-18
71840,walter arena,1964-05-30,catania,catania,ita,italy,173.0,67.0,unknown
71841,franco arese,1944-04-13,centallo,cuneo,ita,italy,183.0,70.0,unknown
71842,valerio arri,1892-06-22,portacomaro,asti,ita,italy,176.0,70.0,1970-03-31
71843,umberto avattaneo,1883-04-02,roma,roma,ita,italy,186.0,76.0,1958-01-09
71844,dario badinelli,1960-08-10,ghedi,brescia,ita,italy,185.0,68.0,unknown
71845,stefano baldini,1971-05-25,castelnovo di sotto,reggio emilia,ita,italy,176.0,62.0,unknown
71846,giorgio ballati,1946-04-02,pistoia,pistoia,ita,italy,179.0,64.0,unknown
71847,emilio banfi,1881-01-01,saronno,varese,ita,italy,176.0,70.0,unknown
71848,gianfranco baraldi,1935-09-29,latina,latina,ita,italy,181.0,64.0,unknown
71849,mauro barella,1956-12-12,palermo,palermo,ita,italy,178.0,70.0,unknown
71850,umberto barozzi,1881-08-13,ivrea,torino,ita,italy,175.0,75.0,1929-07-13
71851,nello bartolini,1904-06-13,firenze,firenze,ita,italy,167.0,70.0,1956-03-19
71852,luigi beccali,1907-11-19,milano,milano,ita,italy,169.0,63.0,1990-08-29
71853,sergio bello,1942-05-06,verbania,verbanocusioossola,ita,italy,178.0,70.0,unknown
71854,sandro bellucci,1955-02-21,lanuvio,roma,ita,italy,170.0,56.0,unknown
71855,luigi benedetti,1951-05-19,massa,massacarrara,ita,italy,181.0,70.0,unknown
71856,francesco bennici,1971-10-03,mazzarino,caltanissetta,ita,italy,171.0,50.0,unknown
71857,andrea benvenuti,1969-12-13,negrar di valpolicella,verona,ita,italy,183.0,72.0,unknown
71858,rodolfo bergamo,1955-08-23,venezia,venezia,ita,italy,178.0,70.0,unknown
71859,giuseppe bernardoni,1895-09-07,milano,milano,ita,italy,176.0,70.0,1942-06-30
71860,livio berruti,1939-05-19,torino,torino,ita,italy,180.0,66.0,unknown
71861,artidoro berti,1920-07-29,pistoia,pistoia,ita,italy,176.0,70.0,2005-01-09
71862,romeo bertini,1893-04-21,gessate,milano,ita,italy,176.0,70.0,1973-08-29
71863,valentino bertolini,1917-01-18,torino,torino,ita,italy,176.0,70.0,1967-01-26
71864,bruno betti,1911-05-31,borgo san lorenzo,firenze,ita,italy,176.0,70.0,1986-11-02
71865,salvatore bettiol,1961-11-28,volpago del montello,treviso,ita,italy,178.0,57.0,unknown
71866,giuseppe beviacqua,1914-10-28,savona,savona,ita,italy,160.0,49.0,1999-08-12
71867,ruggero biancani,1915-01-25,san giovanni in persiceto,bologna,ita,italy,176.0,70.0,1993-02-06
71868,bruno bianchi,1939-02-08,genova genoa,genova,ita,italy,185.0,72.0,unknown
71869,francesco bianchi,1940-01-15,melegnano,milano,ita,italy,168.0,63.0,1977-09-20
71870,simone bianchi,1973-01-27,campiglia marittima,livorno,ita,italy,183.0,75.0,unknown
71871,orlando bianchini,1955-06-04,guidonia montecelio,roma,ita,italy,193.0,130.0,unknown
71872,tullio biscuola,1894-07-12,verona,verona,ita,italy,176.0,70.0,1963-02-13
71873,federico bisson,1936-01-23,montagnana,padova,ita,italy,184.0,77.0,1998-12-20
71874,ettore blasi,1895-03-16,roma,roma,ita,italy,176.0,70.0,unknown
71875,umberto blasi,1886-10-12,roma,roma,ita,italy,176.0,70.0,1938-07-11
71876,franco boffi,1958-11-02,milano,milano,ita,italy,186.0,70.0,unknown
71877,mauro bogliatto,1943-02-24,ala di stura,torino,ita,italy,188.0,76.0,unknown
71878,giuseppe bommarito,1933-11-03,terrasini,palermo,ita,italy,172.0,64.0,unknown
71879,ernesto bonacina,1902-11-12,milano,milano,ita,italy,176.0,70.0,1944-09-04
71880,giovanni bongiorni,1956-07-08,pisa,pisa,ita,italy,178.0,63.0,unknown
71881,mario giuseppe bonini,1897-08-19,golasecca,varese,ita,italy,176.0,70.0,unknown
71882,gelindo bordin,1959-04-02,longare,vicenza,ita,italy,180.0,68.0,unknown
71883,paolo borghi,1961-11-27,treviso,treviso,ita,italy,185.0,72.0,unknown
71884,luigi bosatra,1905-08-08,milano,milano,ita,italy,176.0,70.0,1981-02-16
71885,oprando bottura,1896-01-25,na,na,na,italy,176.0,70.0,1961-10-06
71886,emilio brambilla,1882-06-26,milano,milano,ita,italy,176.0,70.0,1938-10-17
71887,attilio bravi,1936-09-09,bra,cuneo,ita,italy,184.0,75.0,2013-11-27
71888,mario brignoli,1902-02-20,milano,milano,ita,italy,176.0,70.0,1990-01-08
71889,sandro brogini,1958-12-20,la spezia,la spezia,ita,italy,186.0,73.0,unknown
71890,ferruccio bruni,1899-07-13,camisano vicentino,vicenza,ita,italy,176.0,70.0,1971-08-16
71891,antonio brutti,1945-05-02,grottammare,ascoli piceno,ita,italy,169.0,59.0,unknown
71892,roberto buccione,1951-08-08,roma,roma,ita,italy,178.0,70.0,unknown
71893,giannino bulzone,1911-05-09,gaeta,latina,ita,italy,176.0,70.0,1987-07-07
71894,pasquale busca,1948-10-16,melilli,siracusa,ita,italy,183.0,68.0,unknown
71895,asf bussotti,1925-12-02,firenze,firenze,ita,italy,176.0,70.0,1987-12-24
71896,giuseppe buttari,1951-02-16,san felice circeo,latina,ita,italy,183.0,74.0,unknown
71897,carlo butti,1891-09-01,milano,milano,ita,italy,176.0,70.0,1971-03-14
71898,gianni caldana,1912-11-29,vicenza,vicenza,ita,italy,180.0,70.0,1995-09-06
71899,guido calvi,1893-05-01,bergamo,bergamo,ita,italy,176.0,70.0,1958-09-06
71900,giovanni cantagalli,1914-01-11,mantova,mantova,ita,italy,176.0,70.0,2008-09-02
71901,luciano caravani,1953-05-14,vicenza,vicenza,ita,italy,172.0,71.0,unknown
71902,giacomo carlini,1904-08-02,na,na,na,italy,186.0,77.0,1963-08-02
71903,angelo carosi,1964-01-20,priverno,latina,ita,italy,182.0,66.0,unknown
71904,domenico carpentieri,1946-02-23,bellegra,roma,ita,italy,180.0,73.0,unknown
71905,massimo cartesegna,1885-06-30,torino,torino,ita,italy,176.0,70.0,1963-04-15
71906,salvatore cascino,1917-08-21,palermo,palermo,ita,italy,176.0,70.0,1990-04-21
71907,giuseppe castelli,1907-10-05,frugarolo,alessandria,ita,italy,170.0,70.0,1942-12-19
71908,elio catola,1935-11-19,vicopisano,pisa,ita,italy,177.0,73.0,unknown
71909,alberto cavallero,1900-09-14,spigno monferrato,alessandria,ita,italy,176.0,70.0,1968-10-07
71910,enzo cavalli,1937-09-11,gorizia,gorizia,ita,italy,186.0,80.0,2023-09-20
71911,pier giorgio cazzola,1937-03-04,vicenza,vicenza,ita,italy,183.0,79.0,2001-01-21
71912,lorenzo cellerino,1944-12-30,alessandria,alessandria,ita,italy,175.0,76.0,unknown
71913,umberto cerati,1911-03-24,verona,verona,ita,italy,176.0,70.0,1994-07-23
71914,giulio chiesa,1928-04-23,la spezia,la spezia,ita,italy,183.0,76.0,2010-07-13
71915,giuseppe cindolo,1945-08-05,avellino,avellino,ita,italy,173.0,60.0,unknown
71916,angelo cipolloni,1970-02-16,rieti,rieti,ita,italy,178.0,73.0,unknown
71917,carlo clemente,1903-04-02,sassari,sassari,ita,italy,176.0,70.0,1944-05-18
71918,mario colarossi,1929-11-15,tarabulus tripoli,tarabulus,lba,italy,176.0,70.0,2010-09-16
71919,daciano colbachini,1893-10-31,padova,padova,ita,italy,176.0,70.0,1982-04-13
71920,umberto colombo,1880-01-01,brembate di sopra,bergamo,ita,italy,176.0,70.0,unknown
71921,guido cominotto,1901-10-04,venezia,venezia,ita,italy,176.0,70.0,1967-03-09
71922,adolfo consolini,1917-01-05,costermano sul garda,verona,ita,italy,183.0,100.0,1969-12-20
71923,salvatore costantino,1919-01-11,soccavo,napoli,ita,italy,176.0,70.0,1973-03-31
71924,luigi conti,1937-09-11,lecco,lecco,ita,italy,170.0,60.0,unknown
71925,adolfo contoli,1898-02-19,bologna,bologna,ita,italy,176.0,70.0,1988-05-28
71926,attilio conton,1902-09-02,mira,venezia,ita,italy,176.0,70.0,1997-11-03
71927,giovanni cornacchia,1939-06-18,pescara,pescara,ita,italy,186.0,78.0,2008-07-23
71928,gianni corsaro,1925-04-29,catania,catania,ita,italy,174.0,68.0,2006-04-11
71929,alberto cova,1958-12-01,inverigo,como,ita,italy,176.0,58.0,unknown
71930,renzo cramerotti,1947-12-09,trento,trento,ita,italy,179.0,83.0,unknown
71931,giorgio croci,1893-04-20,gallarate,varese,ita,italy,176.0,70.0,1968-03-15
71932,giacomo crosa,1947-01-11,predosa,alessandria,ita,italy,184.0,79.0,unknown
71933,paolo dal soglio,1970-07-29,schio,vicenza,ita,italy,189.0,115.0,unknown
71934,giovanni daleo,1959-07-01,palermo,palermo,ita,italy,178.0,65.0,unknown
71935,giorgio damilano,1957-04-06,scarnafigi,cuneo,ita,italy,182.0,70.0,unknown
71936,maurizio damilano,1957-04-06,scarnafigi,cuneo,ita,italy,183.0,70.0,unknown
71937,sergio dasnasch,1934-08-05,la spezia,la spezia,ita,italy,176.0,70.0,unknown
71938,angelo davoli,1896-11-12,na,na,na,italy,176.0,70.0,1978-02-13
71939,giovanni de benedictis,1968-01-08,pescara,pescara,ita,italy,183.0,63.0,unknown
71940,silvio de florentiis,1935-01-09,genova genoa,genova,ita,italy,173.0,55.0,2021-06-14
71941,antonio de gaetano,1934-05-18,ancona,ancona,ita,italy,180.0,70.0,2007-08-21
71942,giuseppe de gaetano,1966-10-04,padova,padova,ita,italy,186.0,72.0,unknown
71943,franco de menego,1944-09-08,na,na,na,italy,180.0,70.0,unknown
71944,mario denegri,1901-11-27,chiavari,genova,ita,italy,173.0,70.0,1978-01-28
71945,gioacchino de palma,1940-05-21,bari,bari,ita,italy,170.0,68.0,unknown
71946,luigi de rosso,1935-05-05,na,na,na,italy,176.0,68.0,2020-04-28
71947,armando de vincentis,1943-10-11,ascoli piceno,ascoli piceno,ita,italy,185.0,104.0,unknown
71948,gianni del buono,1943-10-01,ancona,ancona,ita,italy,178.0,65.0,unknown
71949,enzo del forno,1950-01-24,pasian di prato,udine,ita,italy,190.0,80.0,unknown
71950,alfonso di guida,1954-05-01,napoli,napoli,ita,italy,181.0,74.0,unknown
71951,arturo di mezza,1969-07-16,napoli,napoli,ita,italy,168.0,63.0,unknown
71952,gennaro di napoli,1968-03-05,napoli,napoli,ita,italy,182.0,62.0,unknown
71953,vito di terlizzi,1930-08-07,bari,bari,ita,italy,170.0,62.0,2021-04-15
71954,michele didoni,1974-03-07,milano,milano,ita,italy,175.0,68.0,unknown
71955,renato dionisi,1947-11-21,riva del garda,trento,ita,italy,180.0,75.0,unknown
71956,pino dordoni,1926-06-28,piacenza,piacenza,ita,italy,183.0,74.0,1998-10-24
71957,raffaello ducceschi,1962-02-25,sesto san giovanni,milano,ita,italy,183.0,63.0,unknown
71958,giuseppe durso,1969-09-15,catania,catania,ita,italy,178.0,57.0,unknown
71959,giovanni evangelisti,1961-09-11,rimini,rimini,ita,italy,179.0,70.0,unknown
71960,luigi facelli,1898-05-10,acqui terme,alessandria,ita,italy,175.0,70.0,1991-05-04
71961,bruno fait,1924-07-07,trento,trento,ita,italy,176.0,70.0,2000-05-18
71962,michele fanelli,1907-09-14,orta nova,foggia,ita,italy,166.0,56.0,1989-12-31
71963,corrado fantini,1967-02-07,fidenza,parma,ita,italy,191.0,120.0,unknown
71964,pietro farina,1955-02-05,santo stefano di camastra,messina,ita,italy,176.0,70.0,unknown
71965,alessio faustini,1960-06-10,roma,roma,ita,italy,168.0,48.0,unknown
71966,franco fava,1952-09-03,roccasecca,frosinone,ita,italy,172.0,56.0,unknown
71967,angelo ferrario,1908-02-28,milano,milano,ita,italy,176.0,70.0,1997-03-12
71968,disma ferrario,1899-01-29,milano,milano,ita,italy,176.0,70.0,1979-03-03
71969,giuseppe ferrera,1905-08-01,na,na,na,italy,176.0,70.0,1964-04-25
71970,armando filiput,1923-12-19,ronchi dei legionari,gorizia,ita,italy,186.0,80.0,1982-03-30
71971,renzo finelli,1945-08-24,na,na,na,italy,176.0,72.0,unknown
71972,sandro floris,1965-06-12,cagliari,cagliari,ita,italy,178.0,73.0,unknown
71973,vittorio fontanella,1953-03-17,chiampo,vicenza,ita,italy,176.0,63.0,unknown
71974,daniele fontecchio,1960-12-29,pescara,pescara,ita,italy,188.0,80.0,unknown
71975,riccardo fortini,1957-04-03,lastra a signa,firenze,ita,italy,193.0,72.0,2009-08-28
71976,diego fortuna,1968-02-14,vicenza,vicenza,ita,italy,192.0,110.0,unknown
71977,nerio fossati,1937-09-23,como,como,ita,italy,176.0,62.0,unknown
71979,giovanni frangipane,1902-02-09,palermo,palermo,ita,italy,176.0,70.0,1967-01-01
